FAOcode,Area,Units,Country,Year,Catch,scientificname,English_name,Family,Order.or.higher.taxa,kingdom,phylum,class,order,family,genus,AphiaID
GFB,27.9.a,TLW,ES,2018,22.7,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2017,24.28,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2016,17.92,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2015,13.09,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2014,12.03,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2013,9.74,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2012,9.45,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2011,14.94,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2010,16.4,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2009,7.8,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2008,8,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2007,7.2,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
GFB,27.9.a,TLW,ES,2006,27.2,Phycis blennoides,Greater forkbeard,PHYCIDAE,GADIFORMES,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Phycis,126501
JOD,27.8.c,TLW,ES,2022,78.8,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2021,85.31,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2020,101.76,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2019,109.12,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2018,106.54,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2017,126.27,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2016,155.27,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2015,181.29,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2014,168.32,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2013,297.93,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2012,284.27,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2011,108.45,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2010,97.8,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2009,35,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2008,27,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2007,27.6,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.8.c,TLW,ES,2006,29.9,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2022,43.63,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2021,40.24,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2020,42.67,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2019,51.57,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2018,41.4,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2017,54.63,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2016,53.43,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2015,58.78,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2014,61.77,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2013,68.44,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2012,70.32,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2011,52.46,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2010,66.1,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2009,37.7,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2008,1291,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2007,1285.9,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
JOD,27.9.a,TLW,ES,2006,1007.2,Zeus faber,John dory,ZEIDAE,ZEIFORMES,Animalia,Chordata,Teleostei,Zeiformes,Zeidae,Zeus,127427
LEM,27.8.c,TLW,ES,2021,0.03,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.8.c,TLW,ES,2018,0.02,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.8.c,TLW,ES,2017,0.01,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.8.c,TLW,ES,2016,0.01,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.8.c,TLW,ES,2015,0.01,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.8.c,TLW,ES,2011,0.06,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2022,0.01,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2020,0.13,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2017,0.16,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2014,0.01,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2008,2764,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2007,2569.1,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LEM,27.9.a,TLW,ES,2006,2139,Microstomus kitt,Lemon sole,PLEURONECTIDAE,CARANGIFORMES (PLEURONECTOIDEI),Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,127140
LIO,27.8.c,TLW,ES,2022,36.57,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2021,31.73,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2020,40.07,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2019,36.24,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2018,32.21,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2017,47.69,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2016,44.24,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2015,36.54,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2014,34.43,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.8.c,TLW,ES,2013,29.96,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2022,73.38,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2021,69.26,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2020,74.23,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2019,81.79,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2018,76.01,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2017,92.19,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2016,77.33,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2015,75,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2014,67.35,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
LIO,27.9.a,TLW,ES,2013,67.99,Necora puber,Velvet swimcrab,POLYBIIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,Animalia,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,107398
MUR,27.8.c,TLW,ES,2022,102.41,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2021,89.94,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2020,82.94,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2019,100,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2018,82.3,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2017,94.97,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2016,112.13,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2015,122.27,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2014,145.79,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2013,158.31,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2012,189.44,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2011,199.77,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2010,138.8,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2009,146.2,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2008,74,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2007,76.7,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.8.c,TLW,ES,2006,56.4,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2022,79.67,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2021,66.33,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2020,66.98,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2019,64.64,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2018,90.05,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2017,48.24,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2016,76.04,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2015,90.35,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2014,78.74,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2013,58.98,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2012,66.25,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2011,66.27,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2010,56.1,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2009,46,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2008,128,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2007,46,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
MUR,27.9.a,TLW,ES,2006,28.6,Mullus surmuletus,Surmullet,MULLIDAE,SYNGNATHIFORMES,Animalia,Chordata,Teleostei,Mulliformes,Mullidae,Mullus,126986
OCC,27.8.c,TLW,ES,2022,918.13,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2021,483.49,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2020,375.12,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2019,827.68,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2018,838.71,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2017,906.97,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2016,919.41,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2015,825.6,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2014,987.74,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.8.c,TLW,ES,2013,681.83,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2022,3081.49,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2021,2134.8,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2020,1771.09,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2019,3999.59,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2018,1789.62,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2017,1857.9,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2016,3829.37,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2015,2450.06,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2014,2521.53,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
OCC,27.9.a,TLW,ES,2013,5171.19,Octopus vulgaris,Common octopus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,140605
PCB,27.8.c,TLW,ES,2022,108.77,Pollicipes pollicipes,Barnacle,POLLICIPEDIDAE,CIRRIPEDIA (THORACICA),Animalia,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,106177
PCB,27.8.c,TLW,ES,2021,121.99,Pollicipes pollicipes,Barnacle,POLLICIPEDIDAE,CIRRIPEDIA (THORACICA),Animalia,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,106177
